type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
714,0.7283274,-0.40104428,-0.3072172,0.72597647,0.31248873,-0.7019768,-0.8106046,-0.49477932,-0.95221925,0.1282419,-1.9370422,0.27153856,-0.5487374,0.57376975,-0.4151321,-0.09934005,0.06936799,0.6382517,0.2296838,-0.78917795,-0.44145212,-0.5878034,0.41211244,1.1575279,-0.3446799,-0.017914975,0.16832614,-0.097674765,-0.14662291,-1.2390107,-0.37379205,0.64012975,0.40518722,-0.36493126,-0.3476563,-0.24607009,0.23151857,0.54247046,0.2021114,-0.49690643,-0.93677753,-0.30029535,-1.0025648,-0.69520843,-0.3694542,-0.266628,0.15326342,0.5604198,0.54517233,0.1921127,0.3044833,0.23911445,0.6327158,-0.03794705,-0.10352578,-0.027708799,0.4945534,0.030441904,0.14561813,-0.22144115,-1.2028368,0.48530725,0.10168623,0.07360955
725,0.2021276,-0.07715745,-1.0275882,0.25226706,-0.028610649,-0.5371641,-1.042631,-0.26485762,-0.94303745,0.78580034,-1.5841806,0.50310946,-0.8621186,0.57371753,-0.30029318,-0.04553688,0.72494054,1.5955472,-0.67401874,-1.3297652,0.44994575,0.09416422,0.93653995,0.714511,-0.24194503,-0.15138544,0.048624903,-0.20426075,-0.333258,-0.9218949,0.5323855,0.42895925,-0.24300535,-0.24755877,0.028755825,-0.7352892,-0.44449556,1.0324367,0.05498914,-0.44831,-1.3704921,-0.4544355,0.25257322,-0.75407356,0.16107678,-0.72810644,-0.35915047,1.180794,0.029998615,0.7248891,0.6485958,0.676979,0.24522565,-0.3165988,-0.930799,0.14959402,0.4768132,-0.58114374,-0.4991415,0.10026472,-1.4155676,-0.10449747,-0.14211018,1.1444181
729,0.7842487,-0.37894565,-0.60458106,0.31440413,0.3399032,-0.63147116,-0.7556943,-0.3629609,-0.82850134,0.35450485,-2.3400927,0.114695035,-0.5673279,0.45906302,-0.35512814,0.18655166,0.27855372,1.0255865,-0.0075060437,-0.82861525,-0.12873274,-0.21207543,0.58113796,1.126037,-0.19732723,-0.011363236,0.04927967,0.06248117,-0.262102,-1.3350687,-0.45906666,0.69506,0.1961766,-0.38051105,-0.54031736,-0.90616256,-0.23562077,0.35769162,0.47881004,-0.6214675,-1.0860889,0.1612568,-1.1709235,-0.49937332,-0.341247,-0.5806684,0.17123851,0.8590972,0.20603605,0.40817356,0.30052128,0.1416989,0.5813199,-0.28094298,-0.76830107,0.3233185,0.2741707,0.1535012,-0.048995588,-0.2769663,-1.4449,0.49633458,-0.034726925,0.70304334
800,0.19698717,0.026302325,-0.45244002,0.3985562,0.24807627,-0.51980627,-0.72102076,-0.17380266,-0.8082246,-0.011258913,-1.089648,0.46601593,-0.4513003,0.36099383,-0.17042619,-0.17712614,0.17229414,0.54947674,-0.19320154,-0.75795114,-0.36867714,-0.21613301,0.31564116,0.62973857,-0.27809635,-0.1225169,0.5439351,-0.23574284,-0.21505022,-0.520675,0.13203199,0.3788712,0.060450386,0.32707736,0.291503,-0.13796437,-0.10104731,0.9003093,-0.37543732,-0.48953485,-0.9012094,-0.39340597,0.15346602,-0.56856567,-0.1874802,-0.18714674,-0.2116867,0.436512,0.62139606,0.28853723,0.47761825,0.46134236,0.32742217,0.032520916,-0.16183482,-0.2504032,0.36142316,-0.42565468,-0.22811519,-0.15965293,-0.52867854,0.18739152,-0.13919395,0.4287061
GSE117570_P1,1.1361096,-0.47431022,0.039778106,0.22066629,0.12956698,-0.6619192,-0.27919167,0.27682012,-0.19439796,-0.013054394,-0.281119,0.07904034,-0.2533831,0.5009676,-0.0032217877,-0.40458426,-0.062032696,0.29817557,0.3802681,-0.33640057,-0.3505778,-0.19646528,0.5088791,0.4783764,-0.08274114,-0.82757634,0.52650934,-0.30644184,0.27715084,-0.81919247,0.65874887,0.77840555,0.13554499,0.77991223,-0.095037915,-0.56825465,0.22624677,0.53431976,-0.26604104,-0.700041,-0.07537196,-0.5233609,-0.2974133,-0.3158445,0.13628861,-0.031897496,0.18364708,0.116840996,-0.29066652,-0.0957634,0.058674023,0.4788565,1.0579078,0.79640865,-0.27903846,0.31330153,0.21885554,0.32572553,-0.3955432,-0.03140217,-0.37136975,0.00056799286,-0.16071276,0.07685141
GSE117570_P2,0.6375728,0.49954057,-0.32073432,-0.0970628,0.55769235,-0.32197604,-0.4666935,0.24776222,-0.50030434,-0.22415875,0.08323567,0.22695826,-0.24140282,0.46879542,0.080086105,-0.07072385,-0.2953662,0.52562445,0.77766067,-0.104879044,0.40994143,-0.085076615,0.81846523,-0.22350025,0.7244729,-0.59410673,0.6438277,-0.17404306,-0.08936237,-0.93694526,0.9205722,0.12855656,-0.6444422,0.82175905,-0.22149295,-0.95980906,0.63378197,0.3723054,-1.3610024,0.26268142,-0.18302257,-0.45213783,0.2812816,-0.69165415,0.8204925,-0.49177414,-0.47008997,-0.32537445,-0.031689774,0.05661604,0.24234477,0.6211324,1.2377404,0.25425762,-0.43950063,-0.012204581,0.60307544,0.609926,-0.89663845,-0.015558467,-0.83054334,-0.23057379,0.05841777,-0.015825149
GSE117570_P3,0.66141754,-0.16265602,-0.2219376,0.2606631,0.3282529,-0.60696024,-0.34390512,0.24443059,-0.48563883,-0.1952924,-0.6427014,0.34547424,-0.3549272,0.22656868,-0.20884739,-0.14922091,-0.028870577,0.31875196,0.13712496,-0.4640336,-0.26096418,-0.061251257,0.28540066,0.31791908,-0.03877954,-0.30005816,0.5919374,-0.27926037,-0.11087706,-0.45404914,0.4298378,0.6188304,-0.015358283,0.51191765,0.14791591,-0.46807042,0.021106608,0.3324555,-0.3632052,-0.4053045,-0.4416258,-0.21750547,0.08093045,-0.34402075,-0.07961456,-0.27211252,0.09326545,0.10661931,0.087170884,0.07472811,0.4628357,0.29633093,0.39962032,0.24900603,-0.20494282,0.014833065,0.29278186,0.112794094,-0.41842484,0.031147081,-0.35552168,-0.055832762,-0.26629102,0.30775014
GSE117570_P4,0.93427175,-0.53444564,-0.052528393,0.20086153,0.11939404,-0.9469242,-0.7101007,0.5111704,-0.58605206,-0.24778499,-0.60848963,-0.012690476,-0.8848933,0.005536742,-0.43901286,-0.3906717,-0.08355629,0.7110829,0.086679496,-0.5779973,-0.3677926,-0.0057012127,0.332372,0.75275296,-0.25751373,-0.6061127,0.7885186,-0.45404238,0.15452628,-0.29075125,0.68151677,0.98904413,-0.30392712,0.43961293,0.5039656,-0.5082801,-0.11540381,0.4486818,-0.15310283,-0.89435095,-0.060450427,-0.5527527,0.40659484,-0.61596704,0.06736915,-0.1663218,0.116571106,-0.22294196,-0.18267784,0.024086935,0.7550838,0.28049672,0.80498606,0.5133091,0.26874095,-0.4284721,0.53130966,-0.08589008,-0.5776857,0.06917144,-0.6306019,0.027647125,-0.55936176,0.10792997
LUAD-1,1.1253029,-0.28077507,-0.031002065,0.76307046,0.6604319,-0.45626983,-0.19628175,0.54079396,-0.116797745,-0.18857297,-0.48908573,0.99785596,-0.08530027,-0.114122555,0.07025696,-0.28662586,0.5629069,-0.45100892,0.278595,-0.30388823,-0.6336468,-0.21886817,0.2129417,-0.092493534,-0.42835286,-0.35987556,0.83314824,-0.622972,0.13383622,-0.6486773,0.52950436,0.6669415,0.7542504,1.0351149,0.17322834,-0.2846112,0.21152371,0.41108808,-0.47832692,-0.11094196,-0.5817166,-0.47193947,-0.64648753,0.06969588,-0.627021,-0.21637301,0.9458862,0.20142815,0.1279725,-0.12686393,0.1286182,0.22539686,-0.049892936,0.52816933,-0.14288475,0.49246526,-0.30796835,0.5409838,-0.1850223,-0.05168524,0.4576272,-0.22482486,-0.13411447,0.48250732
LUAD-2,0.22363737,0.022527525,-0.37142688,0.30209938,0.11521383,-0.71561795,-0.25379446,-0.15295441,-0.6246776,-0.53013045,-0.15286428,0.4376538,0.19084734,0.33212838,-0.08869746,0.002064927,-0.36628604,-0.17337807,0.43778905,-0.19331206,-0.56986886,0.15082207,0.053405516,0.050045006,0.34690756,-0.07309621,1.2462667,-0.58016676,0.14051774,-0.49525917,0.3830709,0.12328767,0.25797826,1.0254961,0.28174362,-0.3467596,0.26716307,0.51268417,-0.517964,-0.94089735,-0.59257394,-0.19251116,0.030614384,-0.31834793,-0.44269887,-0.22688672,-0.18443891,-0.25767046,0.61615276,0.06894203,0.4997776,0.27489743,0.6647993,0.6615391,-0.084910735,0.13325974,0.47222918,-0.428096,-0.29405794,-0.31875885,-0.21485749,-0.018084273,-0.5683236,0.22503555
LUSC-1,0.41813627,0.17195435,-0.8654111,0.49675387,0.4958171,-0.04572183,-0.87673193,0.2293976,-0.93232626,-0.28251436,-0.7760118,0.96428627,-0.17122376,-0.012516364,-0.2918317,0.20475693,0.59655875,0.05101042,-0.042061977,-0.50676984,-0.12808509,-0.07031152,0.597277,-0.15208624,0.027562564,0.34417817,0.49369583,-0.16059288,-0.29164013,-0.29976508,0.30627427,0.31593102,0.018487372,0.4338332,-0.05620512,-0.33576488,0.08085006,0.38921028,-0.70185965,0.08679718,-0.78066474,-0.3594393,-0.27011985,-0.16444908,-0.398964,-0.4593296,0.44333532,0.46515846,0.44162488,0.38570777,0.81501436,0.21807323,-0.2769751,-0.16370074,-0.43296576,-0.05785907,0.06288538,-0.004455286,-0.5750098,0.05389778,-0.23334765,-0.08076923,-0.013063594,0.35246652
LUSC-2,1.1416081,-0.2802263,0.35591415,0.6490876,0.4180016,-0.75361407,0.15955101,-0.029408596,-0.057140343,-0.011518294,-0.47261587,0.7770242,0.18374704,0.32746255,0.094157696,-0.050247267,-0.23841593,-0.4575548,0.63294184,-0.75307286,-0.56795007,-0.02466847,-0.33122894,0.4041957,-0.31025428,-0.7447291,0.9821663,-0.64685655,0.17431219,-0.7630003,0.8709507,0.5409472,0.6168438,0.68510693,0.6648792,-0.7980296,0.64861953,0.36884528,-0.28049618,-0.4216274,-0.8726605,-0.25731233,-0.29840463,-0.24698831,-0.305617,-0.24746126,0.23456217,0.08013463,0.50353926,-0.169299,0.018639892,0.11051683,0.031952623,0.74230146,-0.055573944,0.5954437,-0.38769957,0.61434156,-0.11691516,-0.17309475,0.19670458,-0.52089894,-0.07694573,1.1171421
P1,1.415445,-0.012949101,-0.13295375,0.13154311,0.9510545,-0.712493,1.0293636,0.66233593,0.05118927,-1.0057107,-0.49074933,0.6706934,0.6109838,0.7436245,0.34813514,-0.31367975,-0.5285954,-0.8291712,0.90407294,-0.034069672,-1.4643357,0.047439083,0.239557,-0.1407575,0.20981677,-0.297582,1.2897407,-0.13039066,-0.14659186,-0.87181205,0.96513486,0.401521,0.76047236,2.7344432,-0.34986115,-0.518487,0.7127749,0.18056463,-1.2604785,-0.2770432,-1.1753235,0.05402091,0.08784137,-0.0017920722,-0.5911195,-0.28617036,0.37102735,0.17543006,0.4123315,-0.521445,0.53678066,0.25071046,0.5624354,1.1448654,-0.9178827,0.9820085,-0.09760142,0.5679625,-0.1847562,-0.17703988,0.3489202,-0.3290862,-0.77208185,0.3237098
P10,1.192722,0.27605215,0.030099146,0.35315558,1.1163522,-0.45927206,0.89233065,0.5373484,-0.11938162,-0.5462034,-0.87600875,0.8394822,0.49964705,0.7324779,0.32505625,-0.14132309,-0.40187407,-0.51895034,0.5231111,-0.41802248,-1.2144486,0.26143312,-0.19531837,-0.0010324031,-0.25413176,0.20857796,1.1232241,0.05701732,-0.4923536,-0.572921,0.7068051,0.3570159,0.45020467,1.8730217,-0.10416753,-0.6274584,0.47414282,0.4924073,-1.1585975,-0.07617478,-1.3284063,0.4971584,0.3908106,0.15368126,-0.59571475,-0.43503916,0.24828364,0.50385284,0.5307912,0.010848855,0.42735797,0.23244394,-0.25335997,0.4505664,-0.81651646,0.5441901,-0.523731,0.61589956,-0.08520691,-0.014719628,0.5228767,-0.5842797,-0.44431624,0.9191566
P12,1.0389699,-0.031018341,-0.09987828,0.08242603,0.64834636,-0.6616341,0.3496025,0.5663073,-0.0713393,-0.921739,-0.29344365,0.5875994,0.3298688,0.7104049,0.019378621,-0.21936294,-0.43941024,-0.68155,0.7298299,-0.17795919,-1.0558699,-0.061163258,0.28582335,-0.1484698,0.28760728,-0.3010589,0.82114804,-0.3072847,-0.2081658,-0.6258905,0.5701598,0.43001726,0.26277447,1.6452249,-0.1267785,-0.5849172,0.2865747,0.2874638,-0.88738453,-0.09466927,-0.71530277,-0.025418658,-0.07035298,0.105428346,-0.16844273,-0.3216609,-0.04428779,0.27395025,0.4507224,-0.22544134,0.33503354,0.12639722,0.71596456,0.9436331,-0.4871173,0.4229534,0.2203054,0.278246,-0.30436283,-0.1387024,0.44830996,-0.28540406,-0.66881305,0.07677621
P13,1.0636861,-0.6481138,0.17762491,0.20954317,0.33751428,-1.0973251,-0.34714967,0.7156803,-0.51355094,-0.48385742,-0.45284945,0.1611242,-0.72317946,0.13734187,-0.36752033,-0.5234274,-0.25992867,0.42750284,0.41217005,-0.51099145,-0.76251507,0.19594815,-0.003529864,0.61780685,-0.19757313,-0.5931213,1.0981468,-0.6613104,0.09844666,0.017910881,1.0392888,1.062605,0.018138617,0.76185423,0.71637434,-0.45687357,0.053303745,0.29113522,-0.005151601,-0.99643016,-0.20769235,-0.51031864,0.5325251,-0.51957524,-0.15738843,-0.15859474,0.31020826,-0.37442276,-0.08028937,-0.09995162,0.8837223,0.034117084,0.35145923,0.7564604,0.4570587,-0.330055,0.2601342,0.05562918,-0.32305548,0.015303379,-0.058537293,-0.32417732,-0.7439721,0.4697229
P14,1.2134792,0.31858858,0.09711483,-0.040419225,1.1920023,-0.84972095,0.6718124,0.7153909,0.06192811,-0.6118442,0.16324331,0.58294636,0.16528746,0.9567715,0.30703202,-0.23259881,-0.7710843,-0.24119483,1.2244414,-0.18250696,-0.4263994,0.07630077,0.18329759,-0.508832,0.47529805,-0.3658997,1.2333448,-0.085296065,-0.108982265,-1.3185781,0.733529,0.11049971,0.20383486,2.216765,-0.012397022,-1.0273533,0.9877777,0.25442493,-1.3425733,-0.06450329,-0.78991294,0.27678937,0.5924536,-0.30124232,0.18809496,-0.64846945,-0.21172294,-0.06574948,0.22993833,-0.25038227,0.3343307,0.4335809,1.1892707,0.89235544,-0.6381061,0.81261307,0.04072384,1.1987522,-0.6840236,-0.15186043,0.10004393,-0.52849996,-0.4523922,0.25388128
P15,0.8756539,-0.1483612,-0.049035028,0.1556398,0.44998565,-0.66961455,0.16938351,0.40398106,-0.07445598,-0.49255434,-0.2169182,0.3430763,0.034770146,0.44731435,-0.017767658,-0.21020055,-0.24501202,-0.17310414,0.47131953,-0.23756266,-0.60194266,-0.0028622039,0.26305187,0.019637331,0.075227864,-0.4098575,0.84727746,-0.24856168,-0.05065728,-0.51227677,0.66844475,0.44467422,0.28601947,1.2374216,-0.030135592,-0.5364189,0.30266964,0.23762266,-0.5877661,-0.3413917,-0.52289367,-0.161456,0.04413048,-0.18175496,-0.17497963,-0.22346279,0.05495361,0.0938558,0.12744318,-0.1935254,0.32802618,0.21757887,0.6108104,0.6632516,-0.33857644,0.3298711,0.13492575,0.36037424,-0.27669406,-0.07884529,0.0144590195,-0.15421757,-0.4856199,0.22321841
P16,0.749606,-0.11881357,-0.02536965,0.18418398,0.45520088,-0.7056105,-0.09232908,0.36351424,-0.30128422,-0.2634934,-0.36407393,0.33834675,-0.2240777,0.40003026,-0.06034636,-0.2056112,-0.31228435,0.12083319,0.4518373,-0.43266687,-0.4440898,0.006481537,0.12730145,0.13826308,-0.08897947,-0.3441652,0.8301949,-0.26030228,-0.06380931,-0.46162254,0.5877261,0.5568661,0.10503705,0.8280818,0.2767918,-0.51643205,0.21327287,0.2542061,-0.43771303,-0.5026833,-0.50976586,-0.120638266,0.26584914,-0.3465555,-0.043102287,-0.19985503,-0.011403068,-0.027465954,0.12433657,-0.02121133,0.41508937,0.18112954,0.43572167,0.45072666,-0.13511959,0.13257039,0.15783195,0.41697833,-0.44836834,-0.012836669,-0.064038344,-0.1594275,-0.35808957,0.37430173
P17,0.6474134,0.029027445,-0.16026492,0.20346971,0.5121712,-0.44322538,0.00942038,0.23709016,-0.29813048,-0.464864,-0.41820213,0.53341955,0.021427084,0.36084127,-0.059436735,-0.15224828,-0.1320336,-0.18340528,0.42442998,-0.2634811,-0.5535778,-0.036197037,0.23758852,-0.01561011,0.085812,-0.21599919,0.6314468,-0.23507501,-0.10467923,-0.43531346,0.48072976,0.35222706,0.20468864,0.9318886,-0.043758754,-0.51020026,0.28319257,0.21236391,-0.54375476,-0.1331546,-0.55826646,-0.07849148,-0.04689481,-0.09284853,-0.18805966,-0.28327754,0.123157896,0.13423695,0.2681194,-0.07640081,0.40316093,0.12354737,0.25717896,0.39381218,-0.3489759,0.31519783,0.10732075,0.21840137,-0.24272327,-0.07696927,0.027251404,-0.19123864,-0.31454933,0.26095602
P18,0.864132,0.32280236,-0.27867,0.044538103,0.97810465,-0.663951,0.68336535,0.53159094,-0.124145344,-0.7800949,-0.24481481,0.7120159,0.30143508,0.65785027,0.12751094,-0.050513417,-0.7572159,-0.43323585,0.9347501,-0.17723781,-0.67008007,0.22885151,0.1011229,-0.40475458,0.20856829,-0.03257329,1.392309,0.087063365,-0.31869715,-0.5710485,0.7716713,0.16331553,0.40493643,2.0038683,-0.19297703,-0.7048155,0.7012391,0.06053262,-1.2014376,-0.2007725,-1.010498,0.42820066,0.48760012,-0.18202019,-0.1860245,-0.3724422,-0.03761065,0.098509155,0.4109072,-0.15233842,0.40864393,0.30463713,0.52239597,0.7383361,-0.62990427,0.5684207,0.074615315,0.6209029,-0.47102123,-0.15781626,0.21463591,-0.43138596,-0.40023172,0.48582888
P19,0.72810614,0.38951117,-0.21838228,-0.08991166,0.742133,-0.5554959,0.29645172,0.36035356,-0.17690514,-0.57613325,-0.27532324,0.39704618,0.2027311,0.75858736,0.25022602,0.07327358,-0.6908993,-0.215074,0.6799547,-0.15781145,-0.32130218,0.00096302835,0.11488579,-0.41747418,0.2979357,-0.16797136,1.1362027,0.039265342,-0.26998445,-0.6425444,0.41884062,0.022383913,0.19020659,1.6860089,-0.15666659,-0.63732374,0.74845827,0.36428806,-1.2807727,0.0046418887,-0.9850157,0.22935702,0.40154588,-0.3221036,0.12782186,-0.5058137,-0.28182212,0.1692669,0.5094647,-0.09820501,0.3205644,0.5425565,0.8164694,0.54756767,-0.5820852,0.4188824,0.1038277,0.5189292,-0.35042945,-0.28145823,-0.10731943,-0.34163332,-0.2686262,0.23105866
P2,0.5914453,-0.15000588,-0.23918468,0.18328066,0.3225637,-0.55607575,-0.28763354,0.25818625,-0.4394087,-0.20024727,-0.49386185,0.31783667,-0.267758,0.23906262,-0.1842766,-0.13041528,-0.05997543,0.21677846,0.23867907,-0.40205827,-0.28643703,-0.06900848,0.30972913,0.23334956,-0.048927967,-0.30914152,0.58444476,-0.24567033,-0.06318911,-0.42746493,0.49469608,0.5318989,0.025972841,0.5569876,0.13281614,-0.47612107,0.10778191,0.33139992,-0.3774978,-0.37098145,-0.42089152,-0.23463842,0.050808355,-0.32050085,-0.030907234,-0.2674658,0.06368412,0.075583376,0.08474931,0.024222178,0.45299366,0.24157089,0.38436028,0.3080811,-0.20961553,0.09835029,0.24518162,0.19002552,-0.3990043,-0.016489752,-0.2511346,-0.053623676,-0.21630244,0.2568021
P20,0.5486985,0.11933112,-0.29080862,0.1967637,0.59239125,-0.69802135,-0.19998357,0.36941338,-0.51279265,-0.307384,-0.32665467,0.6078829,-0.28777266,0.43488002,-0.14474717,-0.10254407,-0.40619278,0.027169453,0.43763462,-0.554453,-0.3456757,0.12807325,0.098946854,-0.040647645,-0.056978177,-0.28371742,0.95950586,-0.31439444,-0.14183542,-0.35744315,0.60372156,0.589194,-0.008691465,0.7565909,0.34363195,-0.63532984,0.17665866,0.17733373,-0.5868139,-0.45310152,-0.60995954,0.03267887,0.52110344,-0.31606886,-0.041733555,-0.24368027,-0.12416503,-0.011997665,0.23414873,0.052079182,0.5201938,0.16304004,0.17768373,0.3385979,-0.13747989,0.10082213,0.17214213,0.48043743,-0.6340742,-0.030604348,0.096754596,-0.19221285,-0.3105174,0.50246847
P21,1.0567595,-0.55811113,0.1724014,0.10996596,0.30910188,-1.0049018,-0.009115228,0.665867,-0.3026785,-0.45080963,-0.27381837,0.145913,-0.4865919,0.19385271,-0.24718642,-0.5329735,-0.24187602,0.43038404,0.4020848,-0.4611467,-0.65191597,0.078307785,0.123721786,0.5528381,-0.14106518,-0.5618529,0.9659624,-0.39371717,0.06351865,-0.24461398,0.9607549,0.90294003,0.04024749,1.0014013,0.462985,-0.53718716,0.086382374,0.27651134,-0.1725913,-0.87513036,-0.048457667,-0.30984333,0.41641986,-0.352302,-0.24216191,-0.17264512,0.17796414,-0.29479387,-0.2729345,-0.11195669,0.7049138,0.13567394,0.78811336,0.72585815,0.20540999,-0.13063128,0.31043565,0.15953946,-0.40693906,0.1276747,-0.17035018,-0.20664537,-0.6610226,0.3033991
P22,0.45316955,0.24239264,-0.5637331,0.15187356,0.6646708,-0.24736825,0.110759825,0.025606096,-0.26046658,-0.47698417,-0.7925135,1.002127,0.2756106,0.60406464,-0.031083383,0.076994605,-0.110114105,-0.37838873,0.27510476,-0.5115257,-0.5918629,0.3880486,0.21746217,-0.16909078,0.21114548,-0.07364417,0.7155642,-0.16712679,-0.2980921,-0.3957451,0.38792723,0.2533492,0.4313227,0.8623463,-0.25343344,-0.92414355,0.047486622,0.00066773227,-0.39119315,0.057902988,-1.1823316,0.4150083,0.033456456,0.18827961,-0.4342311,-0.7318946,-0.08429189,0.4703642,0.7650636,-0.03057107,0.4404898,-0.035310734,-0.2521277,0.3720156,-0.96095043,0.8377147,-0.15416205,0.15432014,-0.20033766,-0.24038616,0.11346212,-0.4994356,-0.44358638,0.8948656
P23,0.9834831,0.5525289,0.067949556,0.1610472,1.3398771,-0.76763535,0.5350541,0.55573064,-0.085401736,-0.63279384,-0.08426826,0.9270559,0.20203963,0.93336076,0.36320058,-0.26459122,-0.8973684,-0.2872616,1.2940184,-0.102929085,-0.516487,0.092965275,-0.027738545,-0.35206693,0.3929312,-0.4719882,1.3126531,-0.12391054,-0.19060269,-1.0580516,0.7626681,0.3366025,0.13699776,1.9550598,0.089618266,-0.9191818,0.9815363,0.19752921,-1.5297763,0.2496717,-0.9650898,0.39449877,0.61481625,-0.4171662,0.18722808,-0.5532183,-0.11307305,-0.23561104,0.53081775,-0.12392463,0.44904125,0.30342868,0.5274792,0.681402,-0.46694377,0.7049458,0.024667269,1.2066668,-0.5970317,-0.22613147,0.38798803,-0.58850074,-0.41396472,0.48693398
P24,0.90692294,-0.13481969,0.15631114,0.5288603,0.49100643,-0.7837398,-0.1272289,0.20410657,-0.3592819,0.03500002,-0.49766862,0.59791785,-0.26216,0.5060798,-0.008627209,-0.17280076,-0.38009647,-0.059704762,0.51253664,-0.79409343,-0.49778563,-0.037611447,-0.3024272,0.43044597,-0.33426678,-0.4678985,0.94602793,-0.5030247,-0.069095664,-0.6088093,0.7610738,0.64087456,0.18925785,0.5815882,0.7827838,-0.5254659,0.40723553,0.48067594,-0.4201449,-0.4882739,-0.86960286,-0.117316514,0.4379929,-0.5139919,-0.13538054,-0.19393873,0.022564685,-0.11763241,0.49457583,-0.09068027,0.23876864,0.17856728,0.037968963,0.46115705,0.23383474,0.12629195,-0.07773266,0.49799624,-0.41323456,-0.105154395,0.04929073,-0.2965481,-0.056528673,0.7437093
P25,1.0133965,0.024823725,-0.074402586,0.16333017,0.6826295,-0.669004,0.4598272,0.48702425,0.006720823,-0.5810397,-0.26435086,0.5209383,0.24560793,0.55568933,0.12882602,-0.26276594,-0.35891262,-0.3833286,0.66032827,-0.17938554,-0.8368953,0.05140157,0.15671867,-0.04599927,0.12251887,-0.25915495,0.98789614,-0.16423662,-0.11074374,-0.60200953,0.6674947,0.3397599,0.41018072,1.6612989,-0.053443078,-0.50699705,0.4084532,0.20532826,-0.8205574,-0.28208545,-0.7057478,0.030945025,0.10793108,-0.05297275,-0.2610016,-0.29825136,0.10563611,0.09435324,0.25367144,-0.21710785,0.30867103,0.16904654,0.5900151,0.7453561,-0.46335176,0.5266739,0.03991928,0.46989703,-0.2548763,-0.17385216,0.19871812,-0.28382555,-0.58279544,0.32344937
P26,0.56296074,0.083825186,-0.24115707,0.19155388,0.53169507,-0.58701134,-0.109964296,0.27001357,-0.4669417,-0.36292252,-0.36409134,0.6135393,-0.14405559,0.4650526,-0.09260953,-0.086959735,-0.31888768,-0.07342407,0.4120582,-0.43070084,-0.42877397,0.06738599,0.16701683,-0.10116597,0.10066667,-0.29832968,0.83241636,-0.24989553,-0.15922047,-0.39423385,0.4941741,0.43640482,0.15027568,0.8608475,0.1547128,-0.55412173,0.19065522,0.23951589,-0.5628949,-0.37206054,-0.65162534,0.0534873,0.27746144,-0.23857602,-0.071708344,-0.3230656,-0.035484325,0.06725543,0.32735294,0.019997329,0.43379658,0.18400104,0.16822939,0.33634123,-0.27145967,0.23085801,0.12655106,0.30649456,-0.43056694,-0.08663943,0.065149866,-0.19573332,-0.3245332,0.43379632
P27,0.65746766,0.03189719,-0.17513123,0.24210893,0.45016745,-0.51726365,0.015153349,0.2345243,-0.33223084,-0.33519137,-0.6281984,0.45935896,-0.06336586,0.43888867,-0.011325003,-0.08361436,-0.24297056,-0.0365092,0.32729816,-0.3041139,-0.56133527,0.02547126,0.09958203,0.09763935,-0.08386253,-0.1013794,0.7897741,-0.12644123,-0.17022102,-0.48550045,0.3956201,0.3430139,0.22641562,1.0136074,0.032736722,-0.37701407,0.28284577,0.33197606,-0.58344567,-0.30668283,-0.8163829,0.050075,0.2153851,-0.2718308,-0.23620471,-0.26451394,0.009956284,0.1852838,0.40924716,-0.0156167215,0.42080465,0.30725658,0.30368644,0.3719747,-0.31517217,0.18842275,0.09058001,0.16401523,-0.27292845,-0.14464863,-0.09816348,-0.170674,-0.30945355,0.32195774
P28,1.1395174,0.08923406,-0.09330824,0.19951499,0.782854,-0.76578885,0.4320352,0.6256712,0.089700565,-0.8848397,-0.22355008,0.76326764,0.1469449,0.5083912,0.02225941,-0.4329943,-0.33299145,-0.6546904,0.85419494,-0.21192348,-1.109633,0.13318874,0.14336127,-0.2222231,0.06555023,-0.37694594,1.0780361,-0.28357098,-0.10355241,-0.5525552,0.8407673,0.47257876,0.40108636,1.7819426,-0.07567201,-0.54445875,0.45302245,0.077827506,-0.85128903,-0.06715857,-0.8552962,-0.10383175,0.1886108,0.08635204,-0.3553956,-0.21493225,0.1468105,0.060027614,0.31287077,-0.30669492,0.53673595,0.05223543,0.4750258,1.0150305,-0.54879194,0.49914846,0.08545494,0.5905051,-0.35783914,-0.12025724,0.48791113,-0.34249482,-0.74228066,0.3383435
