type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
P6,0.75105876,-0.2268254,-0.26942328,0.12339413,0.04626584,-0.2501337,-0.4695715,0.35536793,-0.14668477,0.010508354,-0.36207873,0.06882643,0.01884925,0.054723676,-0.08028209,-0.04246161,-0.18683453,-0.12555127,-0.06659626,-0.17582531,0.08307489,0.18870656,-0.030465333,0.18894823,-0.38251013,-0.15901436,0.51714987,-0.09488549,0.35871127,0.10497212,-0.09421084,0.57054764,-0.6559194,-0.24945737,-0.043546643,-0.3360347,-0.110000946,0.05777058,0.32663852,-0.65065765,0.030887196,-0.3661148,0.22964898,-0.2936707,-0.1684289,0.4047109,0.14350873,0.40726748,-0.056062255,0.12629849,-0.18104039,0.13240449,0.30533838,0.32227275,-0.115418874,-0.3629925,-0.14635603,0.12409644,-0.53179693,-0.07421927,-0.18432118,0.047876913,0.19413239,-0.17410718,0.23596789,0.072580196,0.0037717624,-0.14206272,0.17865117,0.04724279,0.13103671,0.31686625,0.2736596,-0.18247241,-0.032978773,0.10648408,-0.016671007,0.05440046,0.11459428,-0.5375556,0.03371334,0.3669322,-0.13503623,0.028671995,-0.075363114,-0.039151732,0.020095091,-0.23709036,-0.26134753,-0.31409764,0.09844317,0.12731308,-0.3397961,-0.11413816,-0.03217068,0.17709829,0.10749274,0.049224027,-0.22639725,-0.172845,-0.68248177,0.10526444,-0.12148467,-0.18668097,0.17157939,0.38741326,-0.014300299,-0.07573608,-0.029024933,0.010348923,0.10759739,-0.5321652,-0.18156953,0.3887514,0.14913097,-0.09643048,0.03222824,0.00953248,0.08449826,0.055650342,0.29022637,0.22698109,-0.48189515,0.48246157,-0.20927927,-0.04312147,-0.57624084,0.15326943
P7,0.7597602,-0.22050244,-0.2825125,0.13179994,0.036253665,-0.23896599,-0.47925037,0.36701003,-0.15061352,0.013579723,-0.3632379,0.06799931,0.037437294,0.07716041,-0.09024071,-0.04822012,-0.18885559,-0.13165581,-0.07167628,-0.17702374,0.08830757,0.1872182,-0.024774643,0.19253293,-0.40326533,-0.14467098,0.51301706,-0.0768922,0.36685032,0.1111887,-0.09225684,0.56898737,-0.66713524,-0.24790905,-0.044352535,-0.32654446,-0.10892591,0.053466525,0.32387838,-0.6502447,0.05108326,-0.3934328,0.22807716,-0.30600762,-0.16638091,0.42558056,0.15100677,0.38700974,-0.05120596,0.12590209,-0.18225577,0.14340311,0.32102853,0.33409286,-0.11359902,-0.3636513,-0.15511213,0.11861422,-0.5500011,-0.0742688,-0.19016422,0.06076761,0.20136258,-0.17578432,0.256963,0.05950928,-0.0062450827,-0.156033,0.17667289,0.04789138,0.12654096,0.34417886,0.28163058,-0.17671506,-0.026799759,0.09084944,-0.0076383576,0.037643846,0.1261257,-0.53789073,0.04823431,0.34992573,-0.14073634,0.0107884295,-0.08130597,-0.027750991,0.039209433,-0.25266707,-0.2569478,-0.33254436,0.09983235,0.14438953,-0.34635112,-0.11357289,-0.014260994,0.19647922,0.122556575,0.06157204,-0.21234727,-0.16864271,-0.6746721,0.107586734,-0.12378615,-0.17701608,0.1838665,0.37450695,-0.022342991,-0.085568674,-0.020933656,0.008359145,0.1117218,-0.5296439,-0.17785572,0.38718766,0.15876171,-0.109089494,0.021607025,0.019210149,0.07060753,0.068070285,0.27736253,0.21843052,-0.47004628,0.489464,-0.20966426,-0.044054907,-0.5891604,0.16778024
PS01,0.75350285,-0.22040574,-0.3344425,0.13965543,0.05485706,-0.25456032,-0.49252462,0.34865558,-0.14796509,0.031366516,-0.37076747,0.115931615,0.020449514,0.060226537,-0.098680034,-0.049189933,-0.20673274,-0.1726357,-0.087670386,-0.19384654,0.08992937,0.22075099,-0.049943846,0.18163061,-0.41877988,-0.15123081,0.53330714,-0.12527265,0.3849503,0.13737126,-0.12330479,0.59806573,-0.70048136,-0.28251362,-0.031660255,-0.3553295,-0.12551326,0.013616008,0.35088238,-0.66374546,0.033436317,-0.40748307,0.26663753,-0.30727452,-0.22984749,0.41651365,0.16076821,0.41955483,-0.03112233,0.13698578,-0.21683165,0.16139542,0.29655865,0.3135337,-0.084603615,-0.37400058,-0.1720018,0.14271152,-0.54242986,-0.07131164,-0.17008357,0.08013386,0.20931964,-0.1805076,0.2356569,0.080683246,-0.010038638,-0.18050556,0.16613212,0.051869843,0.13530639,0.36208183,0.2933757,-0.22453764,-0.011410949,0.10690469,-0.0006791494,0.060422868,0.12747346,-0.5731602,0.07051019,0.3639801,-0.13827632,0.0089909565,-0.06081406,-0.01623411,0.024969107,-0.26383516,-0.28907785,-0.33179605,0.06771132,0.17706032,-0.36237273,-0.093437,-0.0165314,0.19034126,0.106715396,0.043664645,-0.23517434,-0.16000183,-0.7218188,0.09230979,-0.11893015,-0.17013961,0.2178623,0.4171218,-0.0123391915,-0.046520732,-0.028860576,0.005737567,0.088624,-0.5717325,-0.2000071,0.4253866,0.18297517,-0.1339049,-0.008486484,-0.006777649,0.09399096,0.05440569,0.282467,0.24015611,-0.5018009,0.539996,-0.24558327,-0.038651578,-0.63631874,0.16219942
PS02,0.7705947,-0.24384348,-0.32378703,0.15108432,0.05664962,-0.24082424,-0.48844057,0.35430732,-0.144024,0.034046188,-0.3697726,0.11427035,0.029966466,0.07741452,-0.09336175,-0.054852434,-0.19785586,-0.17843366,-0.06582378,-0.19073068,0.079561025,0.20178449,-0.05007477,0.19496062,-0.4122906,-0.14205569,0.535847,-0.12575586,0.3939974,0.11912024,-0.10843475,0.5921124,-0.69907355,-0.29105946,-0.04338839,-0.34669048,-0.12938477,0.033828534,0.3555251,-0.6785111,0.02016852,-0.39419958,0.26527748,-0.3132292,-0.2230701,0.41731793,0.1730954,0.4170773,-0.025197955,0.123145,-0.21802695,0.15251562,0.28796437,0.3257335,-0.07964147,-0.3748312,-0.15887944,0.12139557,-0.54961604,-0.07648923,-0.17828098,0.07741158,0.21957058,-0.20374699,0.2446467,0.09909355,-0.013404589,-0.1749984,0.16364655,0.0514842,0.12359466,0.34354106,0.30721274,-0.22445671,-0.015209466,0.10755906,-0.01884414,0.041300848,0.11603056,-0.57697797,0.06988981,0.37300408,-0.123222336,0.023701062,-0.073680736,-0.0015150139,0.0055169705,-0.2825473,-0.27910656,-0.34086502,0.0754578,0.15455462,-0.37442902,-0.10077494,-0.018740213,0.1869878,0.093447976,0.040439256,-0.23273721,-0.16060184,-0.719124,0.0977415,-0.11149501,-0.17138278,0.19845936,0.4047308,0.0009236251,-0.04500062,-0.030127639,0.014907592,0.088906355,-0.57701755,-0.1939122,0.43352985,0.18707581,-0.1303092,-0.0077015716,0.005626653,0.08114728,0.04962701,0.3003225,0.24074402,-0.50858724,0.52288073,-0.23952383,-0.04024753,-0.6456924,0.17415392
PS03,0.7608544,-0.21792234,-0.3281407,0.1424785,0.06581591,-0.24134567,-0.4758311,0.35263756,-0.16300967,0.023454648,-0.3586377,0.10260807,0.037986845,0.07064834,-0.10151729,-0.04870381,-0.19934788,-0.16600783,-0.07748421,-0.19231372,0.08630183,0.21608685,-0.06506872,0.18952137,-0.39952534,-0.15179482,0.52961266,-0.12093357,0.38885128,0.14179227,-0.12325191,0.5948202,-0.706637,-0.28380904,-0.032109734,-0.34963048,-0.1222228,0.007940713,0.36382416,-0.67930317,0.026917446,-0.3914,0.27945223,-0.30262595,-0.22854862,0.4239745,0.17273939,0.40388575,-0.014809405,0.14397767,-0.1993203,0.15767317,0.2855878,0.33019644,-0.0843508,-0.38773093,-0.17445615,0.13139062,-0.53857756,-0.06421603,-0.15858884,0.0893263,0.22348836,-0.1983799,0.23597246,0.07690459,-6.23885e-05,-0.17168456,0.17742574,0.07257561,0.12614585,0.35039166,0.30275708,-0.20947492,-0.019952873,0.10102953,-0.0070051714,0.049283605,0.12106511,-0.5698789,0.05678846,0.37373328,-0.13917847,0.025068296,-0.054432333,-0.01088529,0.030914944,-0.27061483,-0.29635012,-0.34929857,0.083184436,0.1630111,-0.36576563,-0.097650066,-0.005894535,0.19774176,0.09279159,0.027714161,-0.23281549,-0.15984388,-0.7228535,0.1099138,-0.10483242,-0.18496905,0.21603732,0.4144176,-0.02487535,-0.061089996,-0.016166728,0.018841498,0.0824846,-0.551982,-0.17512988,0.42605284,0.17207485,-0.1276252,-0.011216522,-0.006504364,0.08629618,0.041609988,0.2818858,0.21520273,-0.5093717,0.5302084,-0.2629616,-0.029727543,-0.6460876,0.16792853
PS04,0.7539645,-0.23753779,-0.2978137,0.15489438,0.052558098,-0.2577304,-0.47593907,0.37329015,-0.14408647,0.020483704,-0.37492794,0.11474912,0.023932233,0.07295959,-0.09365159,-0.058083232,-0.18516847,-0.16237466,-0.07826755,-0.16877742,0.0791594,0.19493455,-0.04027898,0.17764066,-0.41465428,-0.16426168,0.52702475,-0.091256045,0.38146728,0.12325455,-0.115509644,0.5833907,-0.7030439,-0.2830151,-0.04555137,-0.32801414,-0.11677957,0.022169575,0.36193368,-0.6794249,0.031743802,-0.38893554,0.2667692,-0.30615652,-0.2148032,0.43582037,0.15493964,0.4201732,-0.027044522,0.14999987,-0.21578443,0.14199603,0.2988351,0.33477166,-0.112708494,-0.39165032,-0.16556367,0.14050902,-0.5544283,-0.073351555,-0.17684239,0.053959142,0.21316323,-0.1926286,0.22614497,0.080461524,-0.0064889854,-0.14831191,0.1599151,0.056900032,0.11773945,0.3558597,0.29619673,-0.20183592,-0.014430407,0.09388623,-0.0014928494,0.06417268,0.12864436,-0.5540276,0.04154779,0.36165813,-0.13277294,0.03960243,-0.08125079,-0.032678124,0.031521834,-0.27511135,-0.29581368,-0.35416424,0.07527533,0.14572783,-0.3497262,-0.099911556,-0.014510318,0.18757153,0.11568693,0.032992423,-0.22975817,-0.16857882,-0.7249155,0.12116994,-0.09853854,-0.18298207,0.20810646,0.3985996,-0.030241081,-0.070928335,-0.009448995,0.0155721735,0.07865176,-0.56794745,-0.17554803,0.4085411,0.16807126,-0.11028957,0.008634076,-0.014640953,0.094424054,0.052036118,0.30397025,0.23036061,-0.5091496,0.5248849,-0.23308837,-0.036064032,-0.63803273,0.16214716
PS05,0.7610976,-0.2307651,-0.2891545,0.12973422,0.06501144,-0.26183024,-0.47658512,0.3812754,-0.14784388,0.0056482223,-0.37511662,0.096169285,0.010697201,0.07440182,-0.08353486,-0.055018578,-0.19490282,-0.16612542,-0.061064415,-0.16653664,0.095360935,0.20871727,-0.04634357,0.19156136,-0.419012,-0.14802732,0.5290182,-0.089356504,0.37802204,0.11972669,-0.111293115,0.5891735,-0.68984395,-0.2675323,-0.049535893,-0.33370966,-0.13071854,0.03668659,0.34384972,-0.6769556,0.028417964,-0.3889816,0.26007304,-0.3239908,-0.19333044,0.42892265,0.15778863,0.41469404,-0.050714627,0.12317254,-0.20837705,0.14840114,0.3163689,0.3433212,-0.115527,-0.36994773,-0.17005053,0.13232325,-0.5534776,-0.058429413,-0.16513157,0.05838078,0.19338372,-0.19036746,0.24491617,0.09467253,-0.003854706,-0.14683908,0.17187001,0.07233311,0.116600014,0.3572944,0.30310783,-0.17966044,-0.020761613,0.11906217,-0.015269045,0.047491394,0.13656761,-0.5650513,0.05637021,0.3705307,-0.13581043,0.028518457,-0.0782676,-0.032898962,0.009665479,-0.26405913,-0.29335624,-0.33764622,0.092101246,0.14255495,-0.34852472,-0.11799724,-0.020996293,0.19031589,0.12027738,0.053871248,-0.21774559,-0.17525436,-0.7270381,0.11432641,-0.106786504,-0.19258389,0.20006284,0.40070453,-0.025270712,-0.06816102,-0.030394547,0.014174548,0.109861694,-0.5592157,-0.18778206,0.41942075,0.15473814,-0.10538736,0.012107917,-0.014667136,0.092375115,0.052502297,0.2763223,0.21990944,-0.49143547,0.511477,-0.24518673,-0.03951698,-0.6201427,0.1780351
PS06,0.7338855,-0.23683833,-0.31385198,0.1462018,0.055736445,-0.2555085,-0.47751418,0.3419681,-0.14950265,0.026066946,-0.35977337,0.110076725,0.02504982,0.055363223,-0.0792866,-0.0409369,-0.20292218,-0.1700036,-0.081099644,-0.18806179,0.09433977,0.20570758,-0.05037735,0.18871148,-0.40309942,-0.15126759,0.5136421,-0.11661337,0.38664576,0.122659884,-0.11654192,0.5671827,-0.6840205,-0.27783975,-0.048073195,-0.33504775,-0.11953922,0.036727447,0.34997874,-0.6656591,0.03588884,-0.3968727,0.24490476,-0.3099524,-0.2120237,0.4092878,0.14780977,0.39098534,-0.028188502,0.1422139,-0.20602876,0.14098823,0.29445747,0.3232623,-0.08468496,-0.36403656,-0.16106445,0.11704421,-0.5243175,-0.057546195,-0.17984317,0.082629845,0.19141637,-0.18245764,0.23032542,0.090465754,-0.004706957,-0.16325577,0.15881205,0.05127073,0.119032025,0.34116167,0.28082126,-0.2063523,-0.0076097725,0.10664089,-0.015267203,0.053315964,0.10961445,-0.5449998,0.054709192,0.34397027,-0.12768279,0.008793357,-0.06835269,-0.0145915635,0.008613616,-0.26966998,-0.26035878,-0.3427162,0.069957234,0.15404172,-0.35629597,-0.09060367,-0.011255451,0.17694794,0.10007727,0.0472306,-0.2116274,-0.1651969,-0.68990576,0.097278856,-0.12341388,-0.18663967,0.20505744,0.39811054,-0.0001336002,-0.047409628,-0.012599549,0.0101469625,0.10881158,-0.5540563,-0.18951052,0.42328036,0.16766812,-0.11703891,-0.004562718,0.004026131,0.08048656,0.058126148,0.278601,0.23518315,-0.48582396,0.521862,-0.24107286,-0.04733393,-0.61735356,0.17910224
PS07,0.7502022,-0.23989856,-0.29403496,0.14009531,0.061126456,-0.24463274,-0.47928926,0.38088357,-0.15767193,0.03259616,-0.36276266,0.08853893,0.009004743,0.0689856,-0.07436199,-0.06695998,-0.20293804,-0.15022181,-0.0840511,-0.18126479,0.086214855,0.19553505,-0.037154358,0.17700829,-0.41680178,-0.16497952,0.522211,-0.09113649,0.38573986,0.12427703,-0.113057226,0.59157974,-0.69695264,-0.27329522,-0.02948996,-0.3417103,-0.113871165,0.037941378,0.3530344,-0.6745656,0.040631883,-0.38210562,0.25565618,-0.32171115,-0.19020508,0.4329928,0.14953206,0.41781804,-0.025309425,0.1477915,-0.21422058,0.13792363,0.3026855,0.312876,-0.11527847,-0.3903815,-0.15411343,0.12521446,-0.55605817,-0.058825746,-0.17472355,0.044958204,0.20048328,-0.18639664,0.25206944,0.081069745,-0.002303982,-0.14660236,0.17987297,0.07525499,0.12805012,0.32770446,0.304267,-0.18039171,-0.014692022,0.10411773,-0.016579166,0.057305884,0.12076213,-0.5553154,0.046749752,0.37464297,-0.1492277,0.017904725,-0.07873261,-0.026155673,0.024966354,-0.27187887,-0.28106722,-0.34001654,0.09850438,0.14048919,-0.36182997,-0.09691377,-0.035961177,0.18770102,0.10926993,0.0373157,-0.2154033,-0.16649169,-0.71740675,0.113906,-0.11442785,-0.2015286,0.20878364,0.40161848,-0.018625908,-0.071618125,-0.004070822,-0.004527832,0.088044845,-0.5458872,-0.17731789,0.41032782,0.15701118,-0.12095594,-0.0018955574,-0.020185018,0.08618201,0.04781093,0.29489318,0.22751601,-0.49343228,0.5248185,-0.24168104,-0.035961606,-0.62248147,0.16560806
PS08,0.7474843,-0.23668283,-0.33136937,0.15663569,0.057079077,-0.24605398,-0.49375373,0.3474878,-0.16394766,0.028721334,-0.36401808,0.11408979,0.019342327,0.06430698,-0.09672098,-0.06368468,-0.19973248,-0.15591395,-0.090698965,-0.19228674,0.08097427,0.2126407,-0.056288365,0.19385521,-0.39965448,-0.16253841,0.51267856,-0.12474342,0.39126918,0.11744214,-0.10718779,0.5915661,-0.703206,-0.28151017,-0.039717026,-0.3394869,-0.12452142,0.012356892,0.34989747,-0.66484064,0.027334431,-0.40429732,0.26828232,-0.31955162,-0.21484594,0.41926154,0.16640884,0.40680352,-0.019918455,0.12884118,-0.21395579,0.15472989,0.2842413,0.31293228,-0.08988531,-0.3657282,-0.16893084,0.13587868,-0.55261976,-0.058780726,-0.168355,0.08851578,0.21878162,-0.19865496,0.2395751,0.076024145,0.0016376325,-0.16665988,0.16463737,0.05208418,0.117044896,0.34757388,0.28220344,-0.22099395,-0.027331028,0.10482419,-0.01642522,0.03981501,0.119261324,-0.55553293,0.06947515,0.36828625,-0.14489831,0.01991785,-0.05523789,-0.012900976,0.02476797,-0.27430263,-0.2742943,-0.34047818,0.066023655,0.16933064,-0.37605092,-0.1061008,-0.022130227,0.1990463,0.104777634,0.03881934,-0.21330501,-0.1606941,-0.7160308,0.096821785,-0.12329171,-0.1755814,0.2001444,0.40344757,-0.01257498,-0.048826456,-0.009047464,0.012478209,0.09367857,-0.56691116,-0.19004244,0.4155945,0.18606566,-0.13339986,-0.020295756,-0.008821246,0.09044601,0.06288403,0.3000248,0.23864235,-0.5050277,0.53506607,-0.2581499,-0.035251576,-0.6387646,0.17170024
PS09,0.7433248,-0.23498808,-0.29804128,0.14311299,0.053596765,-0.23635593,-0.47420725,0.35389704,-0.1513765,0.028860822,-0.37169728,0.097134605,0.037142973,0.07366217,-0.08436082,-0.066377796,-0.19501993,-0.15635201,-0.07098948,-0.16724375,0.08386641,0.19423686,-0.052860502,0.19708094,-0.39199305,-0.1624892,0.508454,-0.09459122,0.3783205,0.1371259,-0.1183423,0.5718941,-0.6730666,-0.2588827,-0.026218837,-0.33508795,-0.11654635,0.017099004,0.34065568,-0.6678188,0.02028169,-0.38847727,0.2618509,-0.30727535,-0.2028571,0.4273319,0.16796084,0.4063062,-0.018560117,0.13217245,-0.21080033,0.1490127,0.30150393,0.32807082,-0.10974926,-0.37820336,-0.17816736,0.14262903,-0.5389203,-0.06633639,-0.15520371,0.07345384,0.19714513,-0.17828037,0.24084531,0.09040891,-0.0073813037,-0.15038913,0.1746173,0.05900143,0.12443767,0.34765777,0.28093663,-0.21106434,-0.0062054438,0.09551315,0.003370231,0.047904544,0.13306528,-0.5529131,0.053921506,0.36238766,-0.14497808,0.03319518,-0.07634721,-0.028950585,0.030445939,-0.24957295,-0.28445548,-0.3434443,0.08021203,0.15197483,-0.36609596,-0.10937267,-0.008180078,0.19618519,0.10170381,0.0437489,-0.2225025,-0.15840258,-0.7094146,0.10902601,-0.115482666,-0.1930629,0.2135686,0.3871548,-0.024381693,-0.05823472,-0.026293421,0.0069235023,0.09163638,-0.5543148,-0.16913578,0.42202306,0.17283762,-0.114023544,-0.007173851,-0.009299355,0.0825404,0.060591858,0.27648774,0.20991488,-0.5016408,0.50307506,-0.24963589,-0.038598206,-0.62292266,0.18007784
PS10,0.76534075,-0.22398913,-0.30071652,0.14367317,0.062751606,-0.24055931,-0.47562692,0.37045804,-0.15379171,0.027069444,-0.3596435,0.11584505,0.030126834,0.076608166,-0.103191,-0.04760386,-0.20120558,-0.1567346,-0.068420954,-0.1840488,0.07243691,0.20031546,-0.057731457,0.17776129,-0.4185476,-0.14871623,0.5269898,-0.10445314,0.37671208,0.14746329,-0.11368356,0.58606184,-0.7124637,-0.27372673,-0.052493885,-0.34942645,-0.1391619,0.024480373,0.3628651,-0.6641179,0.022188928,-0.39151195,0.27806216,-0.32307822,-0.21112321,0.4390189,0.1644226,0.42870647,-0.033279873,0.13191733,-0.2059141,0.16194193,0.30627507,0.31845605,-0.10336994,-0.39659604,-0.15463707,0.14642507,-0.5432599,-0.07597795,-0.16250633,0.064374454,0.21003076,-0.18098257,0.23142757,0.095019266,-0.009776334,-0.1475232,0.17026073,0.076944396,0.12034511,0.34389383,0.3062193,-0.21274933,-0.01907398,0.108361155,-0.0024153467,0.06326915,0.12269898,-0.56203014,0.045145035,0.360746,-0.1367536,0.019999605,-0.078139395,-0.010711464,0.015543133,-0.26156592,-0.2952283,-0.35158923,0.070395574,0.16333221,-0.35920805,-0.08990787,-0.029784327,0.19638552,0.10259328,0.0535108,-0.2290551,-0.17438251,-0.7350972,0.114034735,-0.12223479,-0.19022168,0.21045384,0.41666374,-0.0201306,-0.061998475,-0.013606345,0.014774108,0.08548817,-0.5645303,-0.19291158,0.43362164,0.16249172,-0.12822738,-0.009689432,-0.013852636,0.10209753,0.052306265,0.30275244,0.21740888,-0.5016511,0.5380796,-0.2588065,-0.039340124,-0.64543724,0.17647696
PS11,0.7397784,-0.21875969,-0.31734595,0.14811903,0.04932843,-0.25370085,-0.4780021,0.3494388,-0.16701443,0.028411297,-0.3680181,0.113219835,0.021853715,0.08183183,-0.09102256,-0.058122158,-0.20531653,-0.1685323,-0.08474527,-0.18778108,0.07030174,0.19853537,-0.053349204,0.19634663,-0.4031202,-0.14614955,0.511861,-0.112034276,0.3853501,0.13665897,-0.11226454,0.5844645,-0.6967504,-0.26116526,-0.037319496,-0.32995975,-0.12556165,0.02340379,0.35597673,-0.6678441,0.024446651,-0.38673127,0.25964597,-0.30622664,-0.2149961,0.42803007,0.17213985,0.4168373,-0.02918258,0.14799763,-0.20236425,0.1608343,0.28723666,0.30937615,-0.087076165,-0.3717588,-0.17999505,0.1393663,-0.5468284,-0.07889331,-0.1777799,0.080816954,0.21976535,-0.19524527,0.23586577,0.07914357,-0.002113964,-0.1752984,0.17137936,0.07031726,0.119992316,0.33516648,0.30139133,-0.21345012,-0.015366484,0.10544662,0.00040891516,0.04322802,0.116753854,-0.5416938,0.05846089,0.36303663,-0.12777613,0.03165899,-0.057572972,-0.02166662,0.034552522,-0.2697533,-0.28072616,-0.34083074,0.07399808,0.17268005,-0.35934585,-0.10781251,-0.017937785,0.17713729,0.09984428,0.042777054,-0.22621895,-0.17099229,-0.6974461,0.0919486,-0.11576241,-0.1891461,0.19632342,0.4106227,-0.014271723,-0.0665317,-0.009536953,0.0008695042,0.087466426,-0.5510297,-0.19548471,0.4248396,0.16575553,-0.12595573,-0.011821719,-0.0172093,0.08437981,0.06493506,0.2947809,0.2309444,-0.49398202,0.5193909,-0.25649458,-0.035937116,-0.63316697,0.1814545
p1t,0.7655061,-0.21990313,-0.2948091,0.13437465,0.03863371,-0.2581881,-0.4838298,0.3848634,-0.1312797,0.01916012,-0.36995155,0.07735495,0.020396622,0.07204465,-0.07320809,-0.05046375,-0.1903644,-0.13880296,-0.06458083,-0.17089888,0.102805786,0.19438794,-0.043702412,0.20012857,-0.4085695,-0.16008492,0.53202397,-0.084253035,0.38655877,0.110159084,-0.08366951,0.5832583,-0.6784838,-0.2608944,-0.04347017,-0.33964127,-0.12776297,0.053808715,0.31610638,-0.6526402,0.03518734,-0.38046458,0.25640205,-0.3061766,-0.1609747,0.41477215,0.14192376,0.40569305,-0.052497417,0.1222878,-0.1831025,0.14873886,0.327495,0.33650136,-0.12618394,-0.36306792,-0.14762624,0.12420909,-0.55765635,-0.06425399,-0.19157386,0.03978265,0.19181839,-0.17969199,0.23759484,0.087779365,-0.0073074154,-0.15095752,0.17480776,0.05133288,0.12842472,0.33782914,0.2816005,-0.17648189,-0.041376356,0.10936048,-0.012205926,0.056306638,0.1245404,-0.5370367,0.03421452,0.37337834,-0.14645891,0.004541423,-0.088439934,-0.03391958,0.024541516,-0.2441858,-0.26813588,-0.32979926,0.10477446,0.14113127,-0.3346735,-0.10986499,-0.042245477,0.19874296,0.11864909,0.05864016,-0.21905866,-0.18131478,-0.70007384,0.08943073,-0.1296711,-0.19368543,0.17758116,0.39629832,-0.0012011242,-0.06732903,-0.027336996,0.017615747,0.107420914,-0.54129857,-0.19237949,0.40886632,0.17446901,-0.095148504,0.031182753,0.011866404,0.0805034,0.044455603,0.28919393,0.23065399,-0.49030063,0.51177365,-0.22050902,-0.033581275,-0.58282644,0.16012877
p2t,0.67856675,-0.19964632,-0.26017407,0.112537615,0.043392535,-0.22513042,-0.43752295,0.3263845,-0.1389813,0.023766546,-0.3289312,0.07531775,0.021529436,0.0546709,-0.08315595,-0.039310038,-0.181361,-0.12227209,-0.05807229,-0.17392096,0.08320756,0.16849689,-0.028791403,0.16286433,-0.3528655,-0.1393913,0.47527596,-0.076805964,0.3492376,0.09750761,-0.09125973,0.51755315,-0.613546,-0.22854441,-0.03714333,-0.30008134,-0.10085608,0.046227362,0.29500067,-0.5792081,0.042024832,-0.3576565,0.21972737,-0.28168795,-0.15848565,0.3845298,0.13433956,0.37011844,-0.047222316,0.12729436,-0.18184118,0.13684501,0.28753823,0.30363807,-0.10103798,-0.33355454,-0.15462148,0.114366196,-0.49437153,-0.07267207,-0.16759257,0.060020644,0.17538252,-0.17591876,0.21823213,0.065972805,-0.009402189,-0.1485098,0.15715091,0.053371485,0.113839,0.31204316,0.24960351,-0.15945108,-0.0172889,0.0930837,-0.02325627,0.040084563,0.09982509,-0.47881237,0.04914935,0.3228053,-0.12010759,0.012269233,-0.0702985,-0.022418652,0.027985198,-0.2290296,-0.23912126,-0.28879994,0.092417456,0.12955375,-0.32041958,-0.09504414,-0.018846545,0.16707572,0.11319641,0.057450376,-0.19352214,-0.15294227,-0.6318983,0.09238908,-0.115157284,-0.170296,0.17165036,0.34494,-0.0036884602,-0.071273595,-0.025509847,0.014689418,0.10195217,-0.48461238,-0.15799536,0.3661305,0.14459911,-0.10065458,0.014812966,0.006019596,0.06037372,0.046804827,0.25727674,0.21231665,-0.43925315,0.45965174,-0.19875905,-0.036536433,-0.5484041,0.1435457
